date,max_temp,min_temp,avg_temp,precipitation,snowfall,snowdepth
1989-01-13,48.0,22.0,35.0,0.41,0.0,0.0
1989-01-14,38.0,14.0,26.0,0.0025,0.0025,0.0
1989-01-15,45.0,34.0,39.5,0.5,0.0,0.0
1989-01-16,40.0,27.0,33.5,0.0,0.0,0.0
1989-01-17,46.0,22.0,34.0,0.0025,0.0,0.0
1989-01-18,52.0,22.0,37.0,0.0,0.0,0.0
1989-01-19,45.0,31.0,38.0,0.0025,0.0,0.0
1989-01-20,42.0,26.0,34.0,0.0025,0.0,0.0
1989-01-21,26.0,14.0,20.0,0.12,0.0025,0.025
1989-01-22,45.0,13.0,29.0,0.0,0.0,0.0
1989-01-23,53.0,18.0,35.5,0.0,0.0,0.0
1989-01-24,52.0,22.0,37.0,0.0,0.0,0.0
1989-01-25,40.0,34.0,37.0,0.0025,0.0,0.0
1989-01-26,54.0,38.0,46.0,0.03,0.0,0.0
1989-01-27,44.0,31.0,37.5,0.53,0.0,0.0
1989-01-28,51.0,21.0,36.0,0.0,0.0,0.0
1989-01-29,48.0,26.0,37.0,0.0,0.0,0.0
1989-01-30,48.0,39.0,43.5,0.14,0.0,0.0
1989-01-31,56.0,37.0,46.5,0.0,0.0,0.0
1989-02-01,64.0,38.0,51.0,0.0,0.0,0.0
1989-02-02,55.0,35.0,45.0,0.0,0.0,0.0
1991-01-01,40.0,17.0,28.5,0.0025,0.0,0.0
1991-01-02,43.0,21.0,32.0,0.0,0.0,0.0
1991-01-03,31.0,25.0,28.0,,,
1991-01-04,31.0,17.0,24.0,0.0025,0.0025,0.025
1991-01-05,36.0,15.0,25.5,0.0,0.0,0.0
1991-01-06,36.0,32.0,34.0,0.43,0.0,0.0
1991-01-07,33.0,27.0,30.0,0.16,0.0025,0.025
1991-01-08,31.0,18.0,24.5,,,
1991-01-09,38.0,28.0,33.0,0.12,0.0025,0.025
1991-01-10,35.0,31.0,33.0,0.06,0.0,0.0
1991-01-11,34.0,28.0,31.0,0.27,2.0,2.0
1991-01-12,37.0,33.0,35.0,0.8,1.0,3.0
1991-01-13,37.0,22.0,29.5,0.07,0.0025,2.0
1991-01-14,41.0,25.0,33.0,0.01,0.0025,2.0
1991-01-15,51.0,25.0,38.0,0.0,0.0,2.0
1991-01-16,47.0,32.0,39.5,0.39,0.0,0.0
1991-01-17,46.0,31.0,38.5,0.4,0.0,0.0
1991-01-18,36.0,26.0,31.0,0.08,0.5,1.0
1991-01-19,44.0,27.0,35.5,0.0025,0.0,0.0
1991-01-20,39.0,35.0,37.0,,,
1991-01-21,38.0,12.0,25.0,0.34,2.0,2.0
1991-01-22,16.0,2.0,9.0,0.02,0.5,3.0
1991-01-23,31.0,5.0,18.0,0.0,0.0,3.0
1991-01-24,33.0,12.0,22.5,0.03,0.5,4.0
1991-01-25,21.0,3.0,12.0,0.0,0.0,4.0
1991-01-26,26.0,3.0,14.5,0.0,0.0,3.0
1991-01-27,37.0,10.0,23.5,0.05,0.5,3.0
1991-01-28,42.0,28.0,35.0,0.43,0.5,2.0
1991-01-29,48.0,18.0,33.0,0.0,0.0,2.0
1991-01-30,39.0,,,0.21,0.0,1.0
1991-01-31,36.0,18.0,27.0,0.15,1.0,1.0
1991-02-01,38.0,12.0,25.0,0.0,0.0,0.025
1991-02-02,52.0,24.0,38.0,0.0,0.0,0.025
1992-01-01,41.0,16.0,28.5,0.0,0.0,0.0
1992-01-02,48.0,19.0,33.5,0.0,0.0,0.0
1992-01-03,50.0,30.0,40.0,0.0,0.0,0.0
1992-01-04,52.0,33.0,42.5,0.0,0.0,0.0
1992-01-05,49.0,37.0,43.0,0.0025,0.0,0.0
1992-01-06,37.0,32.0,34.5,0.0,0.0,0.0
1992-01-07,35.0,32.0,33.5,0.0025,0.0025,0.0
1992-01-08,45.0,21.0,33.0,0.0,0.0,0.0
1992-01-09,47.0,31.0,39.0,0.2,0.0,0.0
1992-01-10,41.0,33.0,37.0,0.08,0.0,0.0
1992-01-11,33.0,29.0,31.0,0.15,1.0,0.025
1992-01-12,49.0,22.0,35.5,0.0025,0.0025,0.025
1992-01-13,54.0,36.0,45.0,0.0,0.0,0.0
1992-01-14,53.0,23.0,38.0,0.2,0.0,0.0
1992-01-15,25.0,11.0,18.0,0.06,0.5,0.025
1992-01-16,23.0,4.0,13.5,0.16,3.5,4.0
1992-01-17,27.0,2.0,14.5,0.01,0.0025,4.0
1992-01-18,26.0,10.0,18.0,0.04,1.0,5.0
1992-01-19,26.0,-7.0,9.5,0.0025,0.0025,5.0
1992-01-20,27.0,2.0,14.5,0.07,1.0,5.0
1992-01-21,39.0,12.0,25.5,0.03,1.0,6.0
1992-01-22,45.0,15.0,30.0,0.0,0.0,5.0
1992-01-23,43.0,35.0,39.0,0.16,0.0,3.0
1992-01-24,43.0,17.0,30.0,0.74,2.0,2.0
1992-01-25,24.0,7.0,15.5,0.03,0.5,3.0
1992-01-26,26.0,17.0,21.5,0.12,2.0,5.0
1992-01-27,40.0,8.0,24.0,0.0025,0.0025,5.0
1992-01-28,39.0,21.0,30.0,0.0,0.0,2.0
1992-01-29,33.0,29.0,31.0,0.0,0.0,2.0
1992-01-30,43.0,29.0,36.0,0.0,0.0,1.0
1992-01-31,36.0,31.0,33.5,0.03,0.0,0.0
1992-02-01,32.0,22.0,27.0,0.01,0.3,0.025
1992-02-02,32.0,13.0,22.5,0.0025,0.0025,0.025
1994-01-01,47.0,14.0,30.5,0.0025,0.0025,0.0
1994-01-02,40.0,30.0,35.0,0.05,,1.0
1994-01-03,34.0,29.0,31.5,0.0025,0.0025,1.0
1994-01-04,30.0,22.0,26.0,0.22,2.5,1.0
1994-01-05,23.0,6.0,14.5,1.52,21.0,21.0
1994-01-06,30.0,2.0,16.0,0.2,2.0,22.0
1994-01-07,34.0,30.0,32.0,0.3,1.0,15.0
1994-01-08,32.0,5.0,18.5,0.38,3.0,18.0
1994-01-09,18.0,6.0,12.0,0.11,1.0,19.0
1994-01-10,28.0,-9.0,9.5,0.0025,0.0025,19.0
1994-01-11,35.0,25.0,30.0,0.0,0.0,18.0
1994-01-12,36.0,31.0,33.5,0.23,1.5,18.0
1994-01-13,35.0,32.0,33.5,0.06,1.0,14.0
1994-01-14,33.0,9.0,21.0,0.16,1.0,10.0
1994-01-15,9.0,-6.0,1.5,0.05,1.0,11.0
1994-01-16,10.0,-12.0,-1.0,0.0025,0.0025,11.0
1994-01-17,32.0,9.0,20.5,0.33,3.5,15.0
1994-01-18,30.0,-7.0,11.5,0.4,9.0,20.0
1994-01-19,-6.0,-24.0,-15.0,0.03,0.5,20.0
1994-01-20,9.0,-10.0,-0.5,0.03,0.5,19.0
1994-01-21,14.0,-24.0,-5.0,0.0,0.0,18.0
1994-01-22,22.0,11.0,16.5,0.0025,0.0025,18.0
1994-01-23,39.0,10.0,24.5,0.03,0.5,16.0
1994-01-24,39.0,35.0,37.0,0.0025,0.0,15.0
1994-01-25,37.0,33.0,35.0,0.03,0.0,10.0
1994-01-26,36.0,21.0,28.5,0.42,0.0025,8.0
1994-01-27,29.0,23.0,26.0,0.0,0.0,6.0
1994-01-28,51.0,29.0,40.0,1.35,0.0,6.0
1994-01-29,43.0,26.0,34.5,0.06,0.0025,5.0
1994-01-30,29.0,22.0,25.5,0.05,1.0,5.0
1994-01-31,26.0,13.0,19.5,0.0,0.0,5.0
1994-02-01,23.0,8.0,15.5,0.08,1.0,6.0
1994-02-02,24.0,-4.0,10.0,0.0,0.0,6.0
1996-01-01,38.0,33.0,35.5,0.07,0.0,8.0
1996-01-02,35.0,33.0,34.0,0.02,,6.0
1996-01-03,38.0,17.0,27.5,0.62,1.0,6.0
1996-01-04,20.0,4.0,12.0,0.03,2.0,7.0
1996-01-05,21.0,9.0,15.0,0.01,0.5,7.0
1996-01-06,22.0,0.0,11.0,0.0,0.0,7.0
1996-01-07,17.0,12.0,14.5,0.27,3.0,10.0
1996-01-08,21.0,6.0,13.5,0.82,15.0,22.0
1996-01-09,22.0,8.0,15.0,0.0,0.0,22.0
1996-01-10,24.0,7.0,15.5,0.18,3.0,25.0
1996-01-11,23.0,-8.0,7.5,0.03,1.0,26.0
1996-01-12,24.0,19.0,21.5,0.04,0.5,26.0
1996-01-13,27.0,21.0,24.0,0.02,0.5,26.0
1996-01-14,49.0,27.0,38.0,0.01,0.0025,24.0
1996-01-15,35.0,22.0,28.5,0.0,0.0,12.0
1996-01-16,41.0,14.0,27.5,0.0,0.0,12.0
1996-01-17,44.0,35.0,39.5,0.06,0.0,9.0
1996-01-18,58.0,33.0,45.5,0.01,0.0,6.0
1996-01-19,53.0,13.0,33.0,1.6,0.0,0.025
1996-01-20,23.0,8.0,15.5,0.26,0.0025,0.0
1996-01-21,35.0,17.0,26.0,0.0025,0.0025,0.025
1996-01-22,46.0,17.0,31.5,0.0025,0.0025,0.025
1996-01-23,40.0,27.0,33.5,0.0,0.0,0.025
1996-01-24,49.0,28.0,38.5,0.68,0.0025,0.025
1996-01-25,28.0,17.0,22.5,0.3,2.0,2.0
1996-01-26,44.0,17.0,30.5,0.0025,0.0025,1.0
1996-01-27,52.0,25.0,38.5,0.22,0.0,0.025
1996-01-28,27.0,20.0,23.5,0.16,0.5,0.025
1996-01-29,40.0,21.0,30.5,0.0,0.0,0.025
1996-01-30,38.0,27.0,32.5,0.0,0.0,0.0
1996-01-31,27.0,8.0,17.5,0.14,1.5,2.0
1996-02-01,20.0,-3.0,8.5,0.0025,0.0025,1.0
1996-02-02,17.0,10.0,13.5,0.09,1.0,2.0
1997-01-01,35.0,26.0,30.5,0.0025,0.0,0.0
1997-01-02,51.0,35.0,43.0,0.05,0.0,0.0
1997-01-03,58.0,47.0,52.5,0.04,0.0,0.0
1997-01-04,71.0,48.0,59.5,0.08,0.0,0.0
1997-01-05,64.0,48.0,56.0,0.03,0.0,0.0
1997-01-06,48.0,23.0,35.5,0.17,0.0,0.0
1997-01-07,,21.0,,0.02,0.5,0.025
1997-01-08,29.0,17.0,23.0,0.01,0.0025,0.025
1997-01-09,31.0,21.0,26.0,0.0025,0.0025,0.025
1997-01-10,29.0,23.0,26.0,0.35,3.5,2.0
1997-01-11,24.0,7.0,15.5,0.03,1.0,3.0
1997-01-12,14.0,9.0,11.5,0.0025,0.0025,3.0
1997-01-13,14.0,1.0,7.5,0.0025,0.0025,3.0
1997-01-14,20.0,12.0,16.0,0.0025,0.0025,3.0
1997-01-15,45.0,4.0,24.5,0.0025,0.0025,3.0
1997-01-16,43.0,16.0,29.5,0.13,0.0,1.0
1997-01-17,16.0,-1.0,7.5,0.1,1.0,2.0
1997-01-18,9.0,2.0,5.5,0.0025,0.0025,2.0
1997-01-19,25.0,-7.0,9.0,0.02,0.5,2.0
1997-01-20,31.0,7.0,19.0,0.0025,,2.0
1997-01-21,44.0,11.0,27.5,0.02,0.5,2.0
1997-01-22,52.0,33.0,42.5,0.04,0.0,1.0
1997-01-23,45.0,30.0,37.5,0.18,0.0,0.025
1997-01-24,39.0,26.0,32.5,0.0025,0.0025,0.025
1997-01-25,51.0,25.0,38.0,0.44,0.0025,0.025
1997-01-26,26.0,14.0,20.0,0.06,1.0,1.0
1997-01-27,32.0,20.0,26.0,0.0,0.0,1.0
1997-01-28,47.0,20.0,33.5,0.73,1.0,1.0
1997-01-29,29.0,11.0,20.0,0.0025,0.0025,1.0
1997-01-30,40.0,18.0,29.0,0.0,0.0,1.0
1997-01-31,44.0,26.0,35.0,0.0,0.0,0.025
1997-02-01,46.0,30.0,38.0,0.09,0.0,0.0
1997-02-02,49.0,30.0,39.5,0.0025,0.0,0.0
1998-01-01,32.0,1.0,16.5,0.01,0.0,6.0
1998-01-02,46.0,24.0,35.0,0.0,0.0,4.0
1998-01-03,56.0,35.0,45.5,0.0025,0.0,1.0
1998-01-04,54.0,42.0,48.0,0.04,0.0,0.0
1998-01-05,66.0,32.0,49.0,0.0025,0.0,0.0
1998-01-06,57.0,46.0,51.5,0.3,0.0,0.0
1998-01-07,64.0,44.0,54.0,0.08,0.0,0.0
1998-01-08,66.0,51.0,58.5,1.23,0.0,0.0
1998-01-09,,37.0,,0.42,0.0,0.0
1998-01-10,40.0,33.0,36.5,0.16,0.0,0.0
1998-01-11,40.0,26.0,33.0,0.0,0.0,0.0
1998-01-12,40.0,20.0,30.0,0.0,0.0,0.0
1998-01-13,48.0,25.0,36.5,0.1,0.0,0.0
1998-01-14,34.0,14.0,24.0,0.16,0.0025,0.025
1998-01-15,37.0,25.0,31.0,0.0,0.0,0.0
1998-01-16,38.0,34.0,36.0,0.17,0.0,0.0
1998-01-17,36.0,32.0,34.0,0.02,0.0025,0.025
1998-01-18,32.0,28.0,30.0,0.2,0.5,1.0
1998-01-19,34.0,23.0,28.5,0.05,0.0025,1.0
1998-01-20,31.0,25.0,28.0,0.01,0.5,1.0
1998-01-21,30.0,15.0,22.5,0.0,0.0,1.0
1998-01-22,41.0,25.0,33.0,0.0,0.0,1.0
1998-01-23,39.0,33.0,36.0,0.39,0.0,0.025
1998-01-24,38.0,31.0,34.5,0.43,0.0,0.0
1998-01-25,31.0,27.0,29.0,0.03,0.0025,0.025
1998-01-26,45.0,28.0,36.5,0.0,0.0,0.0
1998-01-27,39.0,31.0,35.0,0.0,0.0,0.0
1998-01-28,41.0,31.0,36.0,0.1,0.0025,0.0
1998-01-29,55.0,31.0,43.0,0.0,0.0,0.0
1998-01-30,44.0,30.0,37.0,0.04,0.0025,0.0
1998-01-31,33.0,26.0,29.5,0.02,0.0025,0.025
1998-02-01,51.0,19.0,35.0,0.0,0.0,0.0
1998-02-02,53.0,29.0,41.0,0.0,0.0,0.0
1999-01-01,20.0,10.0,15.0,0.05,1.5,2.0
1999-01-02,20.0,5.0,12.5,0.0,0.0,1.0
1999-01-03,37.0,20.0,28.5,1.38,5.0,3.0
1999-01-04,21.0,11.0,16.0,0.0,0.0025,3.0
1999-01-05,11.0,2.0,6.5,0.0025,0.0025,3.0
1999-01-06,28.0,-3.0,12.5,0.0,0.0,3.0
1999-01-07,30.0,4.0,17.0,0.25,4.0,7.0
1999-01-08,34.0,2.0,18.0,0.08,1.0,8.0
1999-01-09,44.0,17.0,30.5,1.12,2.0,9.0
1999-01-10,20.0,4.0,12.0,0.16,2.5,11.0
1999-01-11,22.0,6.0,14.0,0.04,1.0,12.0
1999-01-12,43.0,21.0,32.0,0.16,1.5,8.0
1999-01-13,44.0,24.0,34.0,0.12,0.0,4.0
1999-01-14,45.0,19.0,32.0,0.79,1.5,4.0
1999-01-15,33.0,17.0,25.0,0.75,2.0,4.0
1999-01-16,44.0,17.0,30.5,0.03,0.5,5.0
1999-01-17,55.0,25.0,40.0,0.0,0.0,3.0
1999-01-18,49.0,33.0,41.0,0.08,0.0,2.0
1999-01-19,41.0,33.0,37.0,0.28,0.5,2.0
1999-01-20,42.0,32.0,37.0,0.0,0.0,2.0
1999-01-21,41.0,27.0,34.0,0.0,0.0,2.0
1999-01-22,54.0,33.0,43.5,0.3,0.0,2.0
1999-01-23,63.0,44.0,53.5,0.0,0.0,2.0
1999-01-24,55.0,35.0,45.0,0.81,0.0,0.025
1999-01-25,35.0,33.0,34.0,0.0,0.0,0.0
1999-01-26,42.0,28.0,35.0,0.0025,0.0025,0.0
1999-01-27,61.0,23.0,42.0,0.0,0.0,0.0
1999-01-28,55.0,40.0,47.5,0.0,0.0,0.0
1999-01-29,40.0,27.0,33.5,0.0,0.0,0.0
1999-01-30,42.0,19.0,30.5,0.0,0.0,0.0
1999-01-31,43.0,20.0,31.5,0.0,0.0,0.0
1999-02-01,46.0,23.0,34.5,0.0,0.0,0.0
1999-02-02,49.0,39.0,44.0,0.33,0.0,0.0
2000-01-01,68.0,20.0,44.0,0.0,0.0,0.0
2000-01-02,64.0,36.0,50.0,0.02,0.0,0.0
2000-01-03,64.0,48.0,56.0,0.1,0.0,0.0
2000-01-04,62.0,36.0,49.0,0.25,0.0,0.0
2000-01-05,36.0,28.0,32.0,0.12,0.0025,0.0
2000-01-06,57.0,22.0,39.5,0.0025,0.0,0.0
2000-01-07,56.0,22.0,39.0,0.0,0.0,0.0
2000-01-08,45.0,23.0,34.0,0.0025,0.0025,0.0
2000-01-09,48.0,32.0,40.0,0.0025,0.0,0.0
2000-01-10,55.0,35.0,45.0,0.08,0.0,0.0
2000-01-11,47.0,34.0,40.5,0.14,0.0,0.0
2000-01-12,58.0,32.0,45.0,0.0025,0.0025,0.0
2000-01-13,44.0,23.0,33.5,0.07,0.0,0.0
2000-01-14,24.0,8.0,16.0,0.01,0.2,0.025
2000-01-15,34.0,12.0,23.0,0.02,0.4,0.025
2000-01-16,46.0,25.0,35.5,0.0025,0.0,0.025
2000-01-17,37.0,4.0,20.5,0.0,0.0,0.0
2000-01-18,27.0,11.0,19.0,0.0,0.0,0.0
2000-01-19,30.0,23.0,26.5,0.03,0.5,1.0
2000-01-20,28.0,22.0,25.0,0.18,3.0,2.0
2000-01-21,,4.0,,0.12,1.5,4.0
2000-01-22,22.0,3.0,12.5,0.0025,0.0025,4.0
2000-01-23,33.0,14.0,23.5,0.01,0.1,4.0
2000-01-24,48.0,22.0,35.0,0.0,0.0,4.0
2000-01-25,26.0,12.0,19.0,0.0,0.0,2.0
2000-01-26,24.0,15.0,19.5,0.03,0.5,3.0
2000-01-27,28.0,6.0,17.0,0.0025,0.0025,3.0
2000-01-28,40.0,11.0,25.5,0.0025,0.2,3.0
2000-01-29,32.0,8.0,20.0,0.0,0.0,2.0
2000-01-30,32.0,22.0,27.0,0.05,0.5,2.0
2000-01-31,32.0,21.0,26.5,0.23,3.0,4.0
2000-02-01,30.0,23.0,26.5,0.02,0.5,4.0
2000-02-02,36.0,11.0,23.5,0.07,1.5,5.0
2001-01-01,,,,0.0025,0.5,4.0
2001-01-02,,,,0.02,0.5,5.0
2001-01-03,,,,0.0025,0.2,5.0
2001-01-04,,,,0.02,0.5,5.0
2001-01-05,,,,0.12,2.0,7.0
2001-01-06,,,,0.19,3.5,8.0
2001-01-07,,,,0.0,0.0,8.0
2001-01-08,,,,0.0,0.0,7.0
2001-01-09,,,,0.06,1.0,6.0
2001-01-10,,,,0.0025,0.0025,5.0
2001-01-11,,,,0.0,0.0,4.0
2001-01-12,,,,0.0,0.0,4.0
2001-01-13,,,,0.0,0.0,4.0
2001-01-14,,,,0.0,0.0,3.0
2001-01-15,,,,0.02,0.0,3.0
2001-01-16,,,,0.02,0.0025,2.0
2001-01-17,,,,0.0025,0.0025,2.0
2001-01-18,,,,0.0025,0.0025,1.0
2001-01-19,,,,0.06,0.0,1.0
2001-01-20,,,,0.0025,0.0025,1.0
2001-01-21,,,,0.55,5.5,6.0
2001-01-22,,,,0.0025,0.0025,4.0
2001-01-23,,,,0.0025,0.0025,3.0
2001-01-24,,,,0.0,0.0,3.0
2001-01-25,,,,0.0025,0.0025,3.0
2001-01-26,,,,0.0,0.0,3.0
2001-01-27,,,,0.17,1.0,4.0
2001-01-28,,,,0.02,0.0025,4.0
2001-01-29,,,,0.0,0.0,3.0
2001-01-30,,,,0.26,0.0,2.0
2001-01-31,,,,0.78,0.0,1.0
2001-02-01,38.0,33.0,35.5,0.07,0.2,0.025
2001-02-02,35.0,20.0,27.5,0.0025,0.0025,0.0
2002-01-01,24.0,7.0,15.5,0.02,0.5,3.0
2002-01-02,29.0,12.0,20.5,0.0025,0.0025,3.0
2002-01-03,31.0,6.0,18.5,0.0025,0.0025,3.0
2002-01-04,31.0,17.0,24.0,0.0,0.0,2.0
2002-01-05,40.0,19.0,29.5,0.0,0.0,2.0
2002-01-06,35.0,27.0,31.0,0.0,0.0,1.0
2002-01-07,34.0,24.0,29.0,0.65,8.0,8.0
2002-01-08,28.0,18.0,23.0,0.06,1.0,9.0
2002-01-09,43.0,18.0,30.5,0.01,0.5,8.0
2002-01-10,51.0,36.0,43.5,0.0025,0.0,4.0
2002-01-11,40.0,36.0,38.0,0.18,0.0,2.0
2002-01-12,57.0,32.0,44.5,0.0025,0.0,1.0
2002-01-13,44.0,32.0,38.0,0.01,0.0025,0.025
2002-01-14,47.0,26.0,36.5,0.0025,0.0025,0.025
2002-01-15,45.0,32.0,38.5,0.0025,0.0025,0.025
2002-01-16,38.0,31.0,34.5,0.01,0.5,0.025
2002-01-17,38.0,30.0,34.0,0.04,0.5,0.025
2002-01-18,35.0,24.0,29.5,0.0025,0.0025,0.025
2002-01-19,32.0,23.0,27.5,0.0025,0.0025,0.0
2002-01-20,34.0,22.0,28.0,0.17,2.0,2.0
2002-01-21,38.0,25.0,31.5,0.1,1.0,3.0
2002-01-22,45.0,29.0,37.0,0.12,1.0,1.0
2002-01-23,48.0,30.0,39.0,0.0,0.0,0.025
2002-01-24,52.0,36.0,44.0,0.03,0.0,0.0
2002-01-25,56.0,30.0,43.0,0.25,0.0,0.0
2002-01-26,60.0,28.0,44.0,0.0,0.0,0.0
2002-01-27,70.0,28.0,49.0,0.0,0.0,0.0
2002-01-28,70.0,29.0,49.5,0.0,0.0,0.0
2002-01-29,64.0,37.0,50.5,0.0,0.0,0.0
2002-01-30,56.0,46.0,51.0,0.33,0.0,0.0
2002-01-31,63.0,45.0,54.0,0.43,0.0,0.0
2002-02-01,62.0,35.0,48.5,0.05,0.0,0.0
2002-02-02,40.0,26.0,33.0,0.08,0.0025,0.0
2003-01-01,45.0,,,0.28,0.0,0.0
2003-01-02,45.0,32.0,38.5,0.99,0.0,0.0
2003-01-03,38.0,32.0,35.0,0.29,,0.0
2003-01-04,32.0,25.0,28.5,0.18,0.5,0.025
2003-01-05,32.0,25.0,28.5,0.03,0.5,1.0
2003-01-06,30.0,27.0,28.5,0.12,1.5,2.0
2003-01-07,30.0,15.0,22.5,0.11,1.5,4.0
2003-01-08,38.0,27.0,32.5,0.0025,0.0025,3.0
2003-01-09,49.0,27.0,38.0,0.0,0.0,0.025
2003-01-10,43.0,25.0,34.0,0.01,0.0025,0.025
2003-01-11,26.0,17.0,21.5,0.05,0.5,1.0
2003-01-12,26.0,15.0,20.5,0.0025,0.0025,0.025
2003-01-13,30.0,16.0,23.0,0.0,0.0,0.025
2003-01-14,23.0,10.0,16.5,0.0025,0.0025,0.025
2003-01-15,20.0,14.0,17.0,0.05,0.5,1.0
2003-01-16,20.0,2.0,11.0,0.03,0.3,1.0
2003-01-17,22.0,10.0,16.0,0.06,0.6,2.0
2003-01-18,20.0,-3.0,8.5,0.02,0.2,2.0
2003-01-19,20.0,6.0,13.0,0.02,0.2,2.0
2003-01-20,25.0,16.0,20.5,0.12,5.0,7.0
2003-01-21,19.0,7.0,13.0,0.0025,0.0025,4.0
2003-01-22,13.0,-7.0,3.0,0.0025,0.0025,4.0
2003-01-23,11.0,-9.0,1.0,0.0025,0.0025,4.0
2003-01-24,20.0,8.0,14.0,0.02,0.5,4.0
2003-01-25,22.0,14.0,18.0,0.0025,0.0025,4.0
2003-01-26,26.0,15.0,20.5,0.0,0.0,3.0
2003-01-27,15.0,-9.0,3.0,0.07,1.5,4.0
2003-01-28,30.0,3.0,16.5,0.0,0.0,4.0
2003-01-29,33.0,26.0,29.5,0.18,3.5,6.0
2003-01-30,42.0,20.0,31.0,0.05,0.5,6.0
2003-01-31,39.0,20.0,29.5,0.0,0.0,4.0
2003-02-01,37.0,32.0,34.5,0.14,1.0,4.0
2003-02-02,36.0,29.0,32.5,0.03,0.0025,3.0
2004-01-01,45.0,23.0,34.0,0.0,0.0,0.0
2004-01-02,,34.0,,0.48,0.0,0.0
2004-01-03,60.0,44.0,52.0,0.04,0.0,0.0
2004-01-04,53.0,39.0,46.0,0.7,0.0,0.0
2004-01-05,50.0,31.0,40.5,2.4,0.0,0.0
2004-01-06,30.0,13.0,21.5,0.05,0.0025,0.025
2004-01-07,20.0,12.0,16.0,0.02,0.5,0.025
2004-01-08,25.0,15.0,20.0,0.0,0.0,0.0
2004-01-09,25.0,16.0,20.5,0.0025,0.0025,0.025
2004-01-10,17.0,-1.0,8.0,0.0,0.0,0.025
2004-01-11,30.0,5.0,17.5,0.0,0.0,0.025
2004-01-12,39.0,30.0,34.5,0.0025,0.0025,0.025
2004-01-13,34.0,24.0,29.0,0.0,0.0,0.0
2004-01-14,28.0,10.0,19.0,0.02,0.5,0.025
2004-01-15,30.0,8.0,19.0,0.25,3.0,3.0
2004-01-16,16.0,-4.0,6.0,0.02,0.5,3.0
2004-01-17,32.0,-1.0,15.5,0.0,0.0,2.0
2004-01-18,37.0,18.0,27.5,0.36,3.0,2.0
2004-01-19,19.0,15.0,17.0,0.05,0.5,2.0
2004-01-20,19.0,13.0,16.0,0.0025,1.0,2.0
2004-01-21,21.0,2.0,11.5,0.0,0.0,2.0
2004-01-22,31.0,12.0,21.5,0.0,0.0,2.0
2004-01-23,13.0,3.0,8.0,0.0025,0.2,2.0
2004-01-24,18.0,1.0,9.5,0.03,2.0,4.0
2004-01-25,19.0,-11.0,4.0,0.02,0.5,4.0
2004-01-26,25.0,13.0,19.0,0.5,5.3,9.0
2004-01-27,31.0,24.0,27.5,0.17,0.5,7.0
2004-01-28,24.0,16.0,20.0,0.53,9.0,15.0
2004-01-29,21.0,13.0,17.0,0.1,3.0,18.0
2004-01-30,14.0,10.0,12.0,0.06,2.0,19.0
2004-01-31,14.0,2.0,8.0,0.02,0.5,19.0
2004-02-01,,,,0.0025,0.0,18.0
2004-02-02,,,,0.0,0.0,17.0
2005-01-01,55.0,38.0,46.5,0.0025,0.0,0.0
2005-01-02,56.0,33.0,44.5,0.02,0.0,0.0
2005-01-03,56.0,,,0.2,0.0,0.0
2005-01-04,57.0,44.0,50.5,1.1,0.0,0.0
2005-01-05,44.0,36.0,40.0,0.34,0.0,0.0
2005-01-06,53.0,35.0,44.0,2.56,0.0,0.0
2005-01-07,40.0,29.0,34.5,0.63,0.0025,0.0
2005-01-08,50.0,34.0,42.0,0.53,0.0,0.0
2005-01-09,43.0,32.0,37.5,0.15,0.0,0.0
2005-01-10,44.0,30.0,37.0,0.0,0.0,0.0
2005-01-11,42.0,29.0,35.5,0.0025,0.0,0.0
2005-01-12,64.0,42.0,53.0,1.12,0.0,0.0
2005-01-13,70.0,48.0,59.0,0.0,0.0,0.0
2005-01-14,68.0,23.0,45.5,0.51,0.0025,0.0
2005-01-15,32.0,17.0,24.5,0.0025,0.0025,0.025
2005-01-16,28.0,23.0,25.5,0.0,0.0,0.0
2005-01-17,24.0,9.0,16.5,0.25,3.0,3.0
2005-01-18,15.0,-1.0,7.0,0.0025,0.0025,3.0
2005-01-19,28.0,5.0,16.5,0.0025,0.0025,3.0
2005-01-20,29.0,21.0,25.0,0.2,3.0,5.0
2005-01-21,21.0,2.0,11.5,0.0,0.0,5.0
2005-01-22,26.0,2.0,14.0,0.0025,0.0025,5.0
2005-01-23,19.0,5.0,12.0,0.42,4.0,8.0
2005-01-24,19.0,-8.0,5.5,0.0,0.0,7.0
2005-01-25,30.0,19.0,24.5,0.02,0.5,7.0
2005-01-26,42.0,24.0,33.0,0.0025,0.0025,6.0
2005-01-27,24.0,4.0,14.0,0.0,0.0,5.0
2005-01-28,33.0,-3.0,15.0,0.0,0.0,5.0
2005-01-29,38.0,11.0,24.5,0.0,0.0,5.0
2005-01-30,40.0,22.0,31.0,0.06,1.0,4.0
2005-01-31,42.0,11.0,26.5,0.0,0.0,3.0
2005-02-01,43.0,13.0,28.0,0.0,0.0,3.0
2005-02-02,47.0,13.0,30.0,0.0,0.0,2.0
2006-01-01,39.0,33.0,36.0,0.22,0.0,0.0
2006-01-02,43.0,33.0,38.0,0.0,0.0,0.0
2006-01-03,41.0,38.0,39.5,0.83,0.0,0.0
2006-01-04,51.0,38.0,44.5,0.02,0.0,0.0
2006-01-05,45.0,33.0,39.0,0.05,0.0,0.0
2006-01-06,35.0,22.0,28.5,0.14,0.5,0.025
